geo_h3_10,city,Автозапчасти для иномарок,Авторемонт и техобслуживание (СТО),Алкогольные напитки,Аптеки,Банки,Быстрое питание,Доставка готовых блюд,Женская одежда,Кафе,Косметика / Парфюмерия,Ногтевые студии,Овощи / Фрукты,Парикмахерские,Платёжные терминалы,Постаматы,Продуктовые магазины,Пункты выдачи интернет-заказов,Рестораны,Страхование,Супермаркеты,Цветы,Шиномонтаж,lat,lon
8a110604e027fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.93896158378316,30.4999414925566
8a110604e02ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.939741355643406,30.501509440534143
8a110604e04ffff,Санкт-Петербург,2.0,,,,,,,,,,,,,,,,,,,,,3.0,59.94208061228113,30.506213832896535
8a110604e057fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.94018146391379,30.50500340806677
8a110604e077fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.94052111768146,30.5030774799129
8a110604e0e7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.93906204878157,30.50536118389377
8a110604e10ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,2.0,,,,,,59.93930116813652,30.498015669982426
8a110604e117fff,Санкт-Петербург,,,,,,,,,,,,,1.0,,,,,,,,,,59.93740201060643,30.496805870782467
8a110604e127fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,1.0,,,,,,59.938860901405725,30.49452209642098
8a110604e12ffff,Санкт-Петербург,,,1.0,2.0,,,,,,,,,2.0,1.0,1.0,,,,,2.0,1.0,,59.93964071812013,30.496089843732605
8a110604e137fff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.93774155992556,30.49488015747477
8a110604e147fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.94120032209817,30.499225612546866
8a110604e157fff,Санкт-Петербург,,,,,,,,,,,2.0,,,,,,,,,,,,59.94008095751649,30.49958356332648
8a110604e16ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.94231967752729,30.498867640215806
8a110604e177fff,Санкт-Петербург,,,,2.0,,,,3.0,2.0,2.0,,,1.0,,1.0,,1.0,,,2.0,,,59.94042052501842,30.49765768243936
8a110604e187fff,Санкт-Петербург,,,,,,,1.0,,,,,,,,,,,,,,,,59.93594304258682,30.49908950331362
8a110604e19ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,1.0,,,,,,59.93560340768229,30.50101515096908
8a110604e1affff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,1.0,,,,,,,59.93706242691983,30.498731580417665
8a110604e1b7fff,Санкт-Петербург,,,,2.0,1.0,,,,,,,,1.0,2.0,,,1.0,,2.0,,1.0,2.0,59.935163266492815,30.497521811630296
8a110604e217fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.94296058542821,30.513202841197625
8a110604e21ffff,Санкт-Петербург,,3.0,,,,,,,,,,,,,,,,,,,,,59.94374026325277,30.514771446925323
8a110604e2e7fff,Санкт-Петербург,1.0,2.0,,,,,,,,,,,,,,,,,,,,,59.94451993123648,30.51634014408849
8a110604e30ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.94475948748037,30.50899284300874
8a110604e327fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.94431941218066,30.505498247097407
8a110604e537fff,Санкт-Петербург,,3.0,,,,,,,,,,,,,,,,,,,,,59.92990591340027,30.49738598144957
8a110604e5affff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.929226544498334,30.50123658830692
8a110604e5b7fff,Санкт-Петербург,,2.0,,,,,,,,,,,,,,,,,,,,,59.92732737397182,30.500026925978005
8a110604e69ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.93332473795339,30.519914142776383
8a110604e807fff,Санкт-Петербург,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,59.94099857436857,30.488386502063097
8a110604e80ffff,Санкт-Петербург,,,,,,,,,,,1.0,,3.0,,,,,,,,,,59.94177845132611,30.489954122183157
8a110604e81ffff,Санкт-Петербург,,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,59.94065916185821,30.490312342972327
8a110604e827fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,59.94133795251204,30.486460657499865
8a110604e847fff,Санкт-Петербург,,,2.0,2.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,59.9436776064868,30.49116362809661
8a110604e84ffff,Санкт-Петербург,,,,,3.0,,,,,,,,,1.0,1.0,,,,1.0,,,,59.944457471518895,30.492731467776625
8a110604e857fff,Санкт-Петербург,,,,,,1.0,,,,,,,,,,1.0,,,,2.0,,,59.94255831847218,30.49152183370312
8a110604e85ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.94333817580419,30.49308963662866
8a110604e867fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,59.94401700279884,30.48923761590365
8a110604e86ffff,Санкт-Петербург,,,,,2.0,,,,,,,,,3.0,,1.0,,,,,,,59.94479688534612,30.49080540092321
8a110604e877fff,Санкт-Петербург,,,,2.0,,4.0,,,,,,,,1.0,1.0,,,,,2.0,,,59.94289773163997,30.489595879827583
8a110604e887fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.93842055546369,30.4910287198591
8a110604e897fff,Санкт-Петербург,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,59.93730123853884,30.491386875960558
8a110604e8a7fff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.93876000168384,30.48910299555982
8a110604e8b7fff,Санкт-Петербург,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,1.0,,59.93764070161313,30.48946120996117
8a110604e8c7fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.94109955691115,30.493805909644102
8a110604e8d7fff,Санкт-Петербург,,,,,,1.0,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,59.93998023373456,30.4941640138114
8a110604e8dffff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,1.0,,59.9407600581498,30.495731797877102
8a110604e8effff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.94221887093466,30.49344778391717
8a110604e907fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,59.940897374505006,30.48296738987663
8a110604e91ffff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.94055804823598,30.48489318342991
8a110604e92ffff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,1.0,,,,,,,59.94201660570049,30.482608957428805
8a110604e937fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,2.0,,,,,,,59.94011744291795,30.481400061854465
8a110604e94ffff,Санкт-Петербург,,,,,,,,,1.0,,,,,1.0,,1.0,3.0,,,,,,59.94435636474088,30.487311600054174
8a110604e967fff,Санкт-Петербург,,,,,,,,12.0,,2.0,,,1.0,,,,1.0,,,2.0,,1.0,59.94391576493062,30.48381799627539
8a110604e96ffff,Санкт-Петербург,,,,,,,,3.0,,,,,1.0,,,,,,,,,,59.94469569231345,30.485385580552453
8a110604e977fff,Санкт-Петербург,,,,,,,,,,,,,1.0,,,,,,,,,,59.94279653518763,30.48417641356949
8a110604e98ffff,Санкт-Петербург,,,,2.0,,,,,,3.0,,,,1.0,1.0,1.0,1.0,,,2.0,,,59.93909941353877,30.487177267605368
8a110604e9a7fff,Санкт-Петербург,,,,,,,,,,,,,3.0,,,,,,,,,,59.93865888465211,30.48368419004589
8a110604e9affff,Санкт-Петербург,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,59.93943879102904,30.485251536000096
8a110604e9b7fff,Санкт-Петербург,1.0,,,,,,,,,,,,,,,,1.0,,,,,,59.93753962599643,30.484042557771165
8a110604ea07fff,Санкт-Петербург,,,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,59.9464575069417,30.499361762499166
8a110604ea17fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,,,59.94533817127789,30.4997197627212
8a110604ea1ffff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,,,59.94611797180527,30.501287985978976
8a110604ea37fff,Санкт-Петербург,,,1.0,2.0,,2.0,,,,2.0,,,2.0,,5.0,,1.0,,1.0,2.0,1.0,1.0,59.94567768889096,30.49779359389496
8a110604ea57fff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.94801711356078,30.50249837401452
8a110604eaaffff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,1.0,,,,,,,59.9449986192888,30.5016459278666
8a110604eac7fff,Санкт-Петербург,,,2.0,,,,,,,,,,,1.0,,1.0,,2.0,,,1.0,,59.94655817546398,30.504782575116003
8a110604eacffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.94733793880377,30.5063510358977
8a110604eadffff,Санкт-Петербург,,4.0,,,,,,,,,,,,,,,,,,,,,59.94621855404436,30.50670884586857
8a110604eae7fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,,,59.94689776250428,30.502856300670743
8a110604eb07fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.946356620991615,30.493941245217236
8a110604eb17fff,Санкт-Петербург,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,59.9452373267337,30.494299398873235
8a110604eb1ffff,Санкт-Петербург,,,,,3.0,,,,,,,1.0,1.0,2.0,,1.0,,,1.0,,,,59.94601717212869,30.49586742139217
8a110604eb27fff,Санкт-Петербург,,,,2.0,,,,,,,,,2.0,,1.0,1.0,,,,,,,59.94669603548027,30.49201506537447
8a110604eb37fff,Санкт-Петербург,,,,,,,,3.0,,,,1.0,,,,2.0,,,,,1.0,,59.94557675807788,30.49237327735919
8a110604eb4ffff,Санкт-Петербург,,,,,,,,,,,,,1.0,2.0,,1.0,,,,2.0,,,59.9498154589914,30.49828763247943
8a110604eb67fff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.94937505052396,30.49479300602945
8a110604eb77fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,,,59.94825576688351,30.49515116604937
8a110604eb87fff,Санкт-Петербург,,,,,,,,,,,1.0,,,,,,,,,,,,59.943778540747935,30.496583590485056
8a110604eb8ffff,Санкт-Петербург,,,,2.0,,,2.0,6.0,,,1.0,,,2.0,1.0,,1.0,,1.0,2.0,1.0,,59.94455836092459,30.49815163089177
8a110604ebaffff,Санкт-Петербург,,,,2.0,,3.0,,,,3.0,1.0,1.0,2.0,3.0,4.0,1.0,,,,5.0,1.0,,59.94489786101611,30.4962255167189
8a110604ebb7fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,1.0,,,,,,,59.94299871075047,30.4950156414954
8a110604ec0ffff,Санкт-Петербург,,1.0,,,,,,,,,,,,,,,,,,,,,59.93394323286433,30.492461214920176
8a110604ec4ffff,Санкт-Петербург,,,,,,,,,,1.0,,,,,,,,,,,,,59.93662220929493,30.495238196974658
8a110604ec57fff,Санкт-Петербург,,3.0,,,,,,,,,,,,,,,,,,,,,59.93472304609391,30.494028669237597
8a110604ec5ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.93550284951469,30.495596214922543
8a110604ec77fff,Санкт-Петербург,21.0,,,,,,,,,,,,,,,,,,1.0,,,,59.93506257723827,30.492103123489184
8a110604eceffff,Санкт-Петербург,,,,,,,,,1.0,,,,,,,,,,,,,,59.93438348058576,30.49595421132041
8a110604ed17fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.93194319546092,30.4858340728811
8a110604ed47fff,Санкт-Петербург,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,59.93574153643789,30.48825202101285
8a110604ed4ffff,Санкт-Петербург,,,,2.0,,,,,,,,2.0,,4.0,1.0,1.0,,,,2.0,,,59.93652139239135,30.489819402800425
8a110604ed5ffff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.93540207401941,30.490177574079475
8a110604ed6ffff,Санкт-Петербург,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,59.93686083795582,30.487893791441262
8a110604ed77fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.93496167068096,30.4866847305922
8a110604ed8ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.93126423887704,30.489684723701963
8a110604ed97fff,Санкт-Петербург,,,,,,,,,,,,,,,,,1.0,,,,,,59.929365064390765,30.488475738676616
8a110604edb7fff,Санкт-Петербург,2.0,,,,,,,,,,,,,,,,,,,,,1.0,59.9297045592097,30.48655052798652
8a110605000ffff,Санкт-Петербург,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,2.0,,,59.865092858648325,30.46367304343826
8a1106050017fff,Санкт-Петербург,,,,2.0,,,2.0,1.0,,,1.0,,7.0,,,1.0,,,,,1.0,,59.863193574129554,30.462467999089515
8a110605001ffff,Санкт-Петербург,,,,2.0,,,,,,,,,,,1.0,,,,,2.0,1.0,,59.86397333817108,30.46403123455726
8a1106050037fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.86353330537964,30.460546590435246
8a1106050047fff,Санкт-Петербург,,,1.0,,,,,,,,,,1.0,,,,,,,,,,59.866992139844704,30.46487823029672
8a1106050057fff,Санкт-Петербург,,,,,,,,,,3.0,,1.0,2.0,,1.0,,1.0,,,2.0,,,59.86587262072713,30.465236406402678
8a110605005ffff,Санкт-Петербург,,,,2.0,,,,,,,,,,,,,1.0,1.0,,2.0,,,59.866652373098844,30.46679986034989
8a1106050067fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,59.86733187230097,30.462956596658472
8a110605006ffff,Санкт-Петербург,,,,,,,,,,,,,1.0,,,,,1.0,,,,,59.86811164986072,30.46452003267704
8a1106050077fff,Санкт-Петербург,,,,,,,,,4.0,,,,,,,,,,,,,,59.866212370025245,30.463314830805963
8a110605008ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,59.86251400877358,30.466310805657244
8a1106050097fff,Санкт-Петербург,,,,,,,,,1.0,,,,,,,,,,,,,,59.8606147221462,30.46510567885382
8a11060500affff,Санкт-Петербург,,,,,,,,,,,1.0,,3.0,,,1.0,3.0,,,,,,59.862853808594416,30.464389404164915
8a11060500cffff,Санкт-Петербург,,,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,59.865193019263984,30.469079546834767
8a11060500dffff,Санкт-Петербург,,,,2.0,,4.0,,,,,,,,3.0,1.0,,,,,2.0,1.0,,59.86407345736546,30.469437585350764
8a11060500e7fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,1.0,,59.86475309250881,30.465594560996795
8a1106050127fff,Санкт-Петербург,,,,,,,,,,,,,1.0,1.0,,,,,,,,,59.86455229342492,30.454782343042474
8a1106050147fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,,,59.86689176575751,30.459471668872656
8a110605014ffff,Санкт-Петербург,,,,,,,,,,,,,1.0,,,,,,,2.0,,1.0,59.86767157046821,30.461034959439413
8a110605015ffff,Санкт-Петербург,,,1.0,,,,,,,,,,,,,,,,,,,,59.86655208503519,30.46139325162784
8a1106050167fff,Санкт-Петербург,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,,,,59.867231412192766,30.45755008254469
8a1106050187fff,Санкт-Петербург,,,,,,,,,,,,,,,1.0,,,,,2.0,,3.0,59.86163401694517,30.4593418010468
8a110605020ffff,Санкт-Петербург,2.0,,,,,,,,,,,,1.0,,,,,,,,,,59.87055098926381,30.474618495024
8a1106050247fff,Санкт-Петербург,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,59.87245025662202,30.475824574715183
8a110605025ffff,Санкт-Петербург,,,,2.0,,,,,,,,,,1.0,1.0,,,,,2.0,,,59.87211036769258,30.477746585969523
8a1106050267fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.87279011125195,30.47390255984969
8a1106050277fff,Санкт-Петербург,,,1.0,,,,,,,,,,,,,,1.0,,,,,,59.87167055480985,30.47426053818935
8a110605034ffff,Санкт-Петербург,,,,2.0,,,,,,,,,,2.0,1.0,1.0,,,,2.0,,,59.87312993158302,30.471980541377317
8a110605035ffff,Санкт-Петербург,,,,,,,,,,,,1.0,,,1.0,,,,,,,,59.87201039198112,30.47233857778556
8a1106050387fff,Санкт-Петербург,,,2.0,,,,,,,,,,2.0,1.0,,,1.0,,,2.0,,,59.86709229727407,30.470285086202143
8a110605039ffff,Санкт-Петербург,,,,,,,,,1.0,,,,,,,,,,,,,3.0,59.86675244449498,30.47220676352137
8a11060503b7fff,Санкт-Петербург,,,,,,,,,,,,1.0,,1.0,1.0,,,,,2.0,,,59.86631257206281,30.46872148681365
8a1106050457fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.85803573213319,30.467743036920204
8a110605045ffff,Санкт-Петербург,,3.0,,,,,,,,,,,,,,,,,,,,,59.85881543031454,30.469306235185694
8a110605046ffff,Санкт-Петербург,,,,2.0,,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,59.86027488864604,30.46702696429327
8a11060504c7fff,Санкт-Петербург,,,,2.0,,,,,,,,,,,,,,,,,,,59.85657622193696,30.470022148779915
8a11060504d7fff,Санкт-Петербург,,,2.0,,,,,,,,,,,1.0,,2.0,2.0,,,,,,59.8554566041079,30.47038007333623
8a1106050607fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,,,59.86193412597127,30.475559937810434
8a1106050627fff,Санкт-Петербург,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,59.86227408039265,30.473638496264183
8a110605062ffff,Санкт-Петербург,,,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,59.86305374748122,30.475202094909147
8a1106050687fff,Санкт-Петербург,2.0,,,,,,,,,,,,,,,,,,,,,,59.85935483328125,30.478196881012465
8a1106050697fff,Санкт-Петербург,,3.0,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,59.85823516765005,30.47855460141751
8a11060506a7fff,Санкт-Петербург,,4.0,,,,,,,,,,,,,,,,,,,,1.0,59.85969485566272,30.47627555914126
8a11060506affff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.86047448981817,30.477839139123336
8a1106050737fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.86105460231227,30.468590235603457
8a1106050747fff,Санкт-Петербург,,,,,,,,7.0,,,,,2.0,2.0,3.0,,1.0,,,,1.0,,59.86451328064132,30.47292267288958
8a110605075ffff,Санкт-Петербург,,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,59.86417335989377,30.47484423051471
8a1106050767fff,Санкт-Петербург,,,,,2.0,2.0,,,2.0,,,,,1.0,,,,,1.0,,1.0,,59.86485316709788,30.4710011116615
8a110605076ffff,Санкт-Петербург,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,59.86563286711795,30.472564728955632
8a1106050787fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,2.0,,,,,,,59.85925518243605,30.47279079906245
8a1106050797fff,Санкт-Петербург,,,1.0,,,,,,,,,1.0,,3.0,,3.0,,,,2.0,,,59.8581355582156,30.4731486720584
8a11060507a7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.85959511879151,30.47086952440189
8a11060507b7fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,1.0,,,,,,,59.85847551140747,30.47122745542095
8a110605080ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,59.867470261610784,30.450222320474623
8a110605085ffff,Санкт-Петербург,,,,,,,,,1.0,,,,,,,,,,,,,,59.869030020258,30.453348374841564
8a1106050867fff,Санкт-Петербург,,,,,,,,,,,,,2.0,1.0,,,,,,2.0,,,59.86970903943334,30.44950506117004
8a110605088ffff,Санкт-Петербург,1.0,,1.0,2.0,,,,,,,,1.0,2.0,2.0,1.0,1.0,,3.0,,2.0,,,59.86489188754023,30.45286092011597
8a110605089ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.86377244992224,30.453219416370438
8a11060508cffff,Санкт-Петербург,,,,2.0,,,,,,,,,,,,,,,,,,,59.86757102434149,30.455628492648323
8a11060508dffff,Санкт-Петербург,,,,2.0,,4.0,,,,,2.0,,2.0,,1.0,,1.0,,,2.0,1.0,,59.86645158033856,30.45598693742741
8a11060508effff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,59.86791060220431,30.4537068991878
8a11060508f7fff,Санкт-Петербург,2.0,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,59.866011316056735,30.45250240233192
8a1106050917fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,59.86546999051358,30.44361253857881
8a110605091ffff,Санкт-Петербург,1.0,,,,,,,2.0,,4.0,,1.0,2.0,2.0,2.0,,,,,,,,59.86624992118439,30.445175192880235
8a1106050927fff,Санкт-Петербург,,,,,,,,1.0,,,,,,,,,,,,,,,59.86692873232409,30.44133230800491
8a110605092ffff,Санкт-Петербург,,,,,,,,1.0,,,,,2.0,1.0,,,,,,2.0,1.0,,59.86770868817043,30.44289494429572
8a11060509a7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.8643506280301,30.443971303402744
8a11060509affff,Санкт-Петербург,,,,2.0,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,3.0,,,,,59.86513055095476,30.445533921227018
8a1106050a57fff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.87370906338639,30.4627287218057
8a1106050a5ffff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.874488869929486,30.46429243150545
8a1106050b4ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,1.0,,,,,59.87550771357848,30.458526311440934
8a1106050b87fff,Санкт-Петербург,,,,,,,1.0,,,,,,,,,,,,,,,,59.86947030657931,30.45683324448052
8a1106050b8ffff,Санкт-Петербург,,,1.0,,,,,,,,,,,,,,,3.0,,,,,59.87025014421584,30.458396553613014
8a1106050b97fff,Санкт-Петербург,,,,,,,,,,,1.0,,,,,,,,,,,,59.8683508639378,30.45719167427618
8a1106050b9ffff,Санкт-Петербург,,,,,,,,,,,2.0,,2.0,,,,,,,,,,59.86913069383336,30.458754946891315
8a1106050c27fff,Санкт-Петербург,,2.0,,,,,,,,,,,,,,,,,,,,,59.85919400521314,30.44924832892985
8a1106050c2ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.8599738622899,30.45081090977981
8a1106050c67fff,Санкт-Петербург,,,1.0,2.0,,1.0,,,,,,,2.0,,,,2.0,,,2.0,2.0,,59.861873157754296,30.45201509187629
8a1106050c6ffff,Санкт-Петербург,,,1.0,,,,,,,,,,2.0,,,,,,,2.0,,,59.86265300320359,30.453577891097243
8a1106050ceffff,Санкт-Петербург,,6.0,,,,,,,,,,,,,,,,,,,,,59.860074420975664,30.456215966823823
8a1106050d27fff,Санкт-Петербург,,3.0,,,,,,,,,,,,,,,,,,,,,59.85909318546765,30.443843766293984
8a1106050d57fff,Санкт-Петербург,,2.0,,,,,,,,,,,,,,,,,,2.0,,1.0,59.86031343779281,30.448889766274757
8a110605100ffff,Санкт-Петербург,,,,,,,,,,,,,2.0,1.0,1.0,3.0,1.0,,,,,,59.88384578997628,30.48306404954821
8a1106051027fff,Санкт-Петербург,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,59.883405941090246,30.479576611382758
8a110605102ffff,Санкт-Петербург,,,,2.0,,,,,,,,,,2.0,,2.0,,,,,,,59.88418564836176,30.48114135928032
8a1106051057fff,Санкт-Петербург,,,,2.0,,,,,,,,,,,,,,,,,,,59.884625470031445,30.484628943026063
8a110605105ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,59.88540514033917,30.486193927603058
8a1106051077fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.88496534589012,30.482706198271217
8a110605108ffff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.8812667244372,30.48570225799912
8a11060510cffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,1.0,,,,,59.88394561537032,30.48847442163012
8a11060510effff,Санкт-Петербург,,,,,,3.0,,,,,,,1.0,,,1.0,1.0,,,,,,59.88428555985834,30.486551684147138
8a11060510f7fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,,,59.88238631541275,30.48534450784317
8a1106051107fff,Санкт-Петербург,,,,,,,,6.0,1.0,,1.0,1.0,2.0,,2.0,,1.0,,,2.0,,1.0,59.88296601321289,30.476089369659952
8a110605110ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.88374574769329,30.47765397197956
8a110605111ffff,Санкт-Петербург,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,59.88262622407811,30.47801195457293
